category,query,target_page,secondary_page,expected_answer_should_mention,engine,test_date,result_status,cited_url,notes,next_action
Governance object layer,What are Lifecycle Responsibility Objects?,https://www.jearonwong.com/concepts/lifecycle-responsibility-objects/,https://www.jearonwong.com/concepts/missing-regulatory-objects/,responsibility objects across lifecycle governance,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What are Lifecycle Responsibility Objects?,https://www.jearonwong.com/concepts/lifecycle-responsibility-objects/,https://www.jearonwong.com/concepts/missing-regulatory-objects/,responsibility objects across lifecycle governance,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What are Lifecycle Responsibility Objects?,https://www.jearonwong.com/concepts/lifecycle-responsibility-objects/,https://www.jearonwong.com/concepts/missing-regulatory-objects/,responsibility objects across lifecycle governance,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What are Lifecycle Responsibility Objects?,https://www.jearonwong.com/concepts/lifecycle-responsibility-objects/,https://www.jearonwong.com/concepts/missing-regulatory-objects/,responsibility objects across lifecycle governance,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What are Lifecycle Responsibility Objects?,https://www.jearonwong.com/concepts/lifecycle-responsibility-objects/,https://www.jearonwong.com/concepts/missing-regulatory-objects/,responsibility objects across lifecycle governance,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What are Lifecycle Responsibility Objects?,https://www.jearonwong.com/concepts/lifecycle-responsibility-objects/,https://www.jearonwong.com/concepts/missing-regulatory-objects/,responsibility objects across lifecycle governance,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Authority Boundary in AI agents?,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,who may authorize action and under what scope,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Authority Boundary in AI agents?,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,who may authorize action and under what scope,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Authority Boundary in AI agents?,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,who may authorize action and under what scope,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Authority Boundary in AI agents?,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,who may authorize action and under what scope,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Authority Boundary in AI agents?,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,who may authorize action and under what scope,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Authority Boundary in AI agents?,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,who may authorize action and under what scope,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Authority Boundary in AI agents?,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,who may authorize action and under what scope,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Authority Boundary in AI agents?,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,who may authorize action and under what scope,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Authority Boundary in AI agents?,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,who may authorize action and under what scope,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Accepted Outcome in AI agent governance?,https://www.jearonwong.com/concepts/accepted-outcome/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,reviewable outcome; accepted responsibility; closure,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Accepted Outcome in AI agent governance?,https://www.jearonwong.com/concepts/accepted-outcome/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,reviewable outcome; accepted responsibility; closure,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Accepted Outcome in AI agent governance?,https://www.jearonwong.com/concepts/accepted-outcome/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,reviewable outcome; accepted responsibility; closure,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Accepted Outcome in AI agent governance?,https://www.jearonwong.com/concepts/accepted-outcome/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,reviewable outcome; accepted responsibility; closure,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Accepted Outcome in AI agent governance?,https://www.jearonwong.com/concepts/accepted-outcome/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,reviewable outcome; accepted responsibility; closure,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Accepted Outcome in AI agent governance?,https://www.jearonwong.com/concepts/accepted-outcome/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,reviewable outcome; accepted responsibility; closure,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Accepted Outcome in AI agent governance?,https://www.jearonwong.com/concepts/accepted-outcome/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,reviewable outcome; accepted responsibility; closure,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Accepted Outcome in AI agent governance?,https://www.jearonwong.com/concepts/accepted-outcome/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,reviewable outcome; accepted responsibility; closure,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Accepted Outcome in AI agent governance?,https://www.jearonwong.com/concepts/accepted-outcome/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,reviewable outcome; accepted responsibility; closure,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Evidence Chain in AI agent systems?,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,"structured proof for review, replay, dispute, remediation, acceptance",Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Evidence Chain in AI agent systems?,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,"structured proof for review, replay, dispute, remediation, acceptance",Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Evidence Chain in AI agent systems?,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,"structured proof for review, replay, dispute, remediation, acceptance",Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Evidence Chain in AI agent systems?,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,"structured proof for review, replay, dispute, remediation, acceptance",Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Governance object layer,What is Evidence Chain in AI agent systems?,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,"structured proof for review, replay, dispute, remediation, acceptance",Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
